date,close,volume,Name
7/20/15,48.1,17246671,VZ
7/21/15,46.97,31961575,VZ
7/22/15,46.45,21026578,VZ
7/23/15,46.35,13698195,VZ
7/24/15,46.04,19528682,VZ
7/27/15,45.83,15747835,VZ
7/28/15,45.89,16150867,VZ
7/29/15,46.56,15968698,VZ
7/30/15,46.67,9592327,VZ
7/31/15,46.79,12562865,VZ
8/3/15,46.97,10321273,VZ
8/4/15,46.67,9371905,VZ
8/5/15,46.64,11946050,VZ
8/6/15,46.63,9917174,VZ
8/7/15,46.36,10538028,VZ
8/10/15,47.23,13529463,VZ
8/11/15,47.6,18511013,VZ
8/12/15,47.85,16109076,VZ
8/13/15,47.66,11168461,VZ
8/14/15,47.49,8769469,VZ
8/17/15,47.52,7784321,VZ
8/18/15,47.46,8581419,VZ
8/19/15,47.44,12577986,VZ
8/20/15,46.88,13785851,VZ
8/21/15,46.1,21305324,VZ
8/24/15,44.74,36096801,VZ
8/25/15,43.5,27851523,VZ
8/26/15,45.16,30856942,VZ
8/27/15,46.19,21487950,VZ
8/28/15,46.07,12783861,VZ
8/31/15,46.01,14785808,VZ
9/1/15,44.9,21096336,VZ
9/2/15,45.35,17197603,VZ
9/3/15,45.72,12480781,VZ
9/4/15,44.82,16045121,VZ
9/8/15,45.88,14056468,VZ
9/9/15,45.39,14423647,VZ
9/10/15,45.46,16412888,VZ
9/11/15,45.73,11227446,VZ
9/14/15,45.65,9677786,VZ
9/15/15,46.37,12023005,VZ
9/16/15,46.19,11932467,VZ
9/17/15,45.23,31674962,VZ
9/18/15,44.57,26889303,VZ
9/21/15,44.8,10584329,VZ
9/22/15,44.43,12368637,VZ
9/23/15,43.98,11670257,VZ
9/24/15,44.09,14438285,VZ
9/25/15,44.22,17514812,VZ
9/28/15,43.74,15265186,VZ
9/29/15,43.53,15652546,VZ
9/30/15,43.51,20380634,VZ
10/1/15,42.96,22323463,VZ
10/2/15,42.84,22336744,VZ
10/5/15,44,14484632,VZ
10/6/15,44.06,15087946,VZ
10/7/15,43.85,11975995,VZ
10/8/15,44.23,10280940,VZ
10/9/15,44.16,11981173,VZ
10/12/15,44.3,9886668,VZ
10/13/15,44.36,11566364,VZ
10/14/15,43.99,19559169,VZ
10/15/15,44.67,11774019,VZ
10/16/15,44.7,15620864,VZ
10/19/15,44.7,17547398,VZ
10/20/15,45.24,19747381,VZ
10/21/15,44.86,17104204,VZ
10/22/15,45.89,15378572,VZ
10/23/15,46.16,13285053,VZ
10/26/15,46.36,10802497,VZ
10/27/15,46.17,9540385,VZ
10/28/15,46.48,11447271,VZ
10/29/15,46.4,7902323,VZ
10/30/15,46.88,14753237,VZ
11/2/15,46.78,11689139,VZ
11/3/15,46.45,11900872,VZ
11/4/15,46.14,9701989,VZ
11/5/15,46.2,11646909,VZ
11/6/15,45.78,14144445,VZ
11/9/15,45.3,10743168,VZ
11/10/15,45.1,9996741,VZ
11/11/15,45.32,7904016,VZ
11/12/15,44.83,11053535,VZ
11/13/15,44.23,12615597,VZ
11/16/15,45.04,10112549,VZ
11/17/15,45.08,10657470,VZ
11/18/15,45.38,13585587,VZ
11/19/15,45.76,9320919,VZ
11/20/15,45.39,12229719,VZ
11/23/15,44.99,10290067,VZ
11/24/15,45.19,11127415,VZ
11/25/15,44.92,7014583,VZ
11/27/15,45.23,4108274,VZ
11/30/15,45.45,19399956,VZ
12/1/15,45.58,10580030,VZ
12/2/15,44.92,12160359,VZ
12/3/15,44.56,17077739,VZ
12/4/15,45.71,14158575,VZ
12/7/15,46.06,13192101,VZ
12/8/15,45.7,13776083,VZ
12/9/15,45.36,13467888,VZ
12/10/15,45.32,10402468,VZ
12/11/15,44.82,16481686,VZ
12/14/15,45.45,16723111,VZ
12/15/15,45.55,16742625,VZ
12/16/15,46.51,18808282,VZ
12/17/15,46.1,15508602,VZ
12/18/15,45.56,31635054,VZ
12/21/15,45.9,10360564,VZ
12/22/15,46.34,11181513,VZ
12/23/15,46.95,12685508,VZ
12/24/15,46.71,4279919,VZ
12/28/15,46.75,6255458,VZ
12/29/15,47.21,7667106,VZ
12/30/15,46.77,8970710,VZ
12/31/15,46.22,11490922,VZ
1/4/16,45.87,17821603,VZ
1/5/16,46.5,15632848,VZ
1/6/16,45.52,19082706,VZ
1/7/16,45.27,19277584,VZ
1/8/16,44.83,16594793,VZ
1/11/16,45.09,14226177,VZ
1/12/16,44.93,15123033,VZ
1/13/16,44.15,19291024,VZ
1/14/16,44.87,18434980,VZ
1/15/16,44.43,27993928,VZ
1/19/16,44.87,20364282,VZ
1/20/16,44.42,28290160,VZ
1/21/16,45.87,31354119,VZ
1/22/16,47.04,23075653,VZ
1/25/16,47.03,24298809,VZ
1/26/16,48.25,22620922,VZ
1/27/16,49.03,33795701,VZ
1/28/16,49.01,20085169,VZ
1/29/16,49.97,29082619,VZ
2/1/16,50.76,28536584,VZ
2/2/16,49.91,21606950,VZ
2/3/16,50.62,20309813,VZ
2/4/16,50.43,19594315,VZ
2/5/16,50.97,25790261,VZ
2/8/16,50.74,27058144,VZ
2/9/16,50.15,22633921,VZ
2/10/16,49.98,18633086,VZ
2/11/16,49.39,30520999,VZ
2/12/16,50.11,20990916,VZ
2/16/16,50.24,16359997,VZ
2/17/16,50.32,15228869,VZ
2/18/16,50.94,19678501,VZ
2/19/16,50.86,15606999,VZ
2/22/16,51.07,12455998,VZ
2/23/16,50.63,11594559,VZ
2/24/16,50.82,11244875,VZ
2/25/16,51.11,12358681,VZ
2/26/16,51.02,13011545,VZ
2/29/16,50.73,15986299,VZ
3/1/16,51.46,12003266,VZ
3/2/16,52.12,14791104,VZ
3/3/16,51.89,15404494,VZ
3/4/16,51.81,13957618,VZ
3/7/16,52.21,14907464,VZ
3/8/16,52.46,14306530,VZ
3/9/16,52.34,15466618,VZ
3/10/16,52.32,15111117,VZ
3/11/16,52.53,15224066,VZ
3/14/16,52.54,11729370,VZ
3/15/16,52.67,11296439,VZ
3/16/16,53.21,11866427,VZ
3/17/16,53.63,16400622,VZ
3/18/16,53.24,23209401,VZ
3/21/16,53.44,10679027,VZ
3/22/16,53.21,10852041,VZ
3/23/16,52.91,9716116,VZ
3/24/16,53.56,15096433,VZ
3/28/16,53.4,8527060,VZ
3/29/16,54.05,10770474,VZ
3/30/16,54.04,14528283,VZ
3/31/16,54.08,12428588,VZ
4/1/16,54.01,13807115,VZ
4/4/16,54.42,11402665,VZ
4/5/16,54.09,12979111,VZ
4/6/16,53.52,12993580,VZ
4/7/16,52,23076267,VZ
4/8/16,52.18,12197932,VZ
4/11/16,51.61,14975892,VZ
4/12/16,51.95,12334962,VZ
4/13/16,51.29,19752891,VZ
4/14/16,51.36,10083300,VZ
4/15/16,51.35,11861953,VZ
4/18/16,51.73,14322896,VZ
4/19/16,52.08,11393433,VZ
4/20/16,51.75,15412538,VZ
4/21/16,50.03,32172208,VZ
4/22/16,50.55,17823305,VZ
4/25/16,50.76,12439525,VZ
4/26/16,50.44,10064334,VZ
4/27/16,51.69,17012431,VZ
4/28/16,51.02,13055587,VZ
4/29/16,50.94,13684782,VZ
5/2/16,51.32,11103773,VZ
5/3/16,50.68,12900743,VZ
5/4/16,50.84,9033797,VZ
5/5/16,50.84,10788846,VZ
5/6/16,51.12,9782309,VZ
5/9/16,51.08,8719792,VZ
5/10/16,51.54,7903473,VZ
5/11/16,51.15,8508891,VZ
5/12/16,51.47,9917058,VZ
5/13/16,50.94,9561258,VZ
5/16/16,51.23,7903413,VZ
5/17/16,50.9,10466813,VZ
5/18/16,50.39,10481764,VZ
5/19/16,49.63,16022403,VZ
5/20/16,49.66,15345780,VZ
5/23/16,49.14,13263104,VZ
5/24/16,49.58,11827342,VZ
5/25/16,49.85,9497542,VZ
5/26/16,50.16,11043957,VZ
5/27/16,50.62,10649467,VZ
5/31/16,50.9,15834450,VZ
6/1/16,50.43,10670751,VZ
6/2/16,50.77,8721138,VZ
6/3/16,50.92,9500653,VZ
6/6/16,50.71,10075570,VZ
6/7/16,51.75,15210890,VZ
6/8/16,51.52,10546166,VZ
6/9/16,51.95,9790675,VZ
6/10/16,52.67,15629030,VZ
6/13/16,52.57,12472762,VZ
6/14/16,52.99,10735932,VZ
6/15/16,52.84,10288979,VZ
6/16/16,53.46,11914487,VZ
6/17/16,53.78,18836250,VZ
6/20/16,53.76,14344319,VZ
6/21/16,54.1,11893002,VZ
6/22/16,54.03,12959182,VZ
6/23/16,54.67,12329937,VZ
6/24/16,54.43,43842717,VZ
6/27/16,54.74,22581038,VZ
6/28/16,54.82,17780600,VZ
6/29/16,55.06,18184056,VZ
6/30/16,55.84,22143337,VZ
7/1/16,56.23,16092266,VZ
7/5/16,56.53,20703188,VZ
7/6/16,56.26,15761470,VZ
7/7/16,55.38,13574093,VZ
7/8/16,55.9,15946159,VZ
7/11/16,55.93,12434656,VZ
7/12/16,55.47,14897591,VZ
7/13/16,56,11405623,VZ
7/14/16,55.84,11098513,VZ
7/15/16,55.84,13949691,VZ
7/18/16,55.93,9623280,VZ
7/19/16,55.7,10270117,VZ
7/20/16,55.62,12008672,VZ
7/21/16,55.37,9953997,VZ
7/22/16,56.1,10973194,VZ
7/25/16,55.87,10848730,VZ
7/26/16,54.81,18753859,VZ
7/27/16,55.32,17074574,VZ
7/28/16,54.86,10672326,VZ
7/29/16,55.41,15508926,VZ
8/1/16,54.5,17434649,VZ
8/2/16,54,18428217,VZ
8/3/16,53.9,10429369,VZ
8/4/16,53.93,11309813,VZ
8/5/16,53.64,13460135,VZ
8/8/16,53.59,9830429,VZ
8/9/16,53.66,7906231,VZ
8/10/16,53.81,8875724,VZ
8/11/16,53.86,7824815,VZ
8/12/16,53.65,7654954,VZ
8/15/16,53.61,8250875,VZ
8/16/16,52.76,13933073,VZ
8/17/16,53.17,12930096,VZ
8/18/16,52.87,11204892,VZ
8/19/16,52.45,11990982,VZ
8/22/16,52.55,8183851,VZ
8/23/16,52.63,7775055,VZ
8/24/16,52.53,8900724,VZ
8/25/16,52.75,8680067,VZ
8/26/16,52.07,15105303,VZ
8/29/16,52.5,11960437,VZ
8/30/16,52.27,9161865,VZ
8/31/16,52.33,10390472,VZ
9/1/16,52.56,9988839,VZ
9/2/16,52.88,13275340,VZ
9/6/16,53.51,17235589,VZ
9/7/16,53.71,10612287,VZ
9/8/16,53.6,9005335,VZ
9/9/16,51.82,18258506,VZ
9/12/16,52.57,15678641,VZ
9/13/16,51.45,17602439,VZ
9/14/16,51.49,11941837,VZ
9/15/16,51.98,13047106,VZ
9/16/16,51.88,19932330,VZ
9/19/16,51.2,14578546,VZ
9/20/16,51.27,14006322,VZ
9/21/16,51.87,14434727,VZ
9/22/16,52.35,12751895,VZ
9/23/16,52.56,13014796,VZ
9/26/16,52.15,10559019,VZ
9/27/16,52.49,8259032,VZ
9/28/16,52.06,13279093,VZ
9/29/16,52.12,10804738,VZ
9/30/16,51.98,13077552,VZ
10/3/16,51.88,9120320,VZ
10/4/16,51.26,13753265,VZ
10/5/16,50.27,17190908,VZ
10/6/16,50.26,11723980,VZ
10/7/16,49.92,13816797,VZ
10/10/16,50.19,10687665,VZ
10/11/16,49.9,11737902,VZ
10/12/16,50.3,8880127,VZ
10/13/16,50.29,11156909,VZ
10/14/16,50.28,8853208,VZ
10/17/16,50.43,10724558,VZ
10/18/16,50.27,10873857,VZ
10/19/16,50.38,10364936,VZ
10/20/16,49.14,27098224,VZ
10/21/16,48.2,24784972,VZ
10/24/16,48.21,19414749,VZ
10/25/16,47.84,16441160,VZ
10/26/16,47.63,15049207,VZ
10/27/16,48.54,22330679,VZ
10/28/16,48.21,10660111,VZ
10/31/16,48.1,12459394,VZ
11/1/16,47.66,13229438,VZ
11/2/16,46.94,16488191,VZ
11/3/16,46.87,12605073,VZ
11/4/16,47.08,14410194,VZ
11/7/16,47.46,14705231,VZ
11/8/16,47.65,9482397,VZ
11/9/16,47.86,20871873,VZ
11/10/16,46.69,24311742,VZ
11/11/16,46.69,16425481,VZ
11/14/16,46.18,21820205,VZ
11/15/16,47.37,18672172,VZ
11/16/16,47.93,17328411,VZ
11/17/16,47.84,12436332,VZ
11/18/16,48.07,12820589,VZ
11/21/16,48.31,10773257,VZ
11/22/16,49.49,22030008,VZ
11/23/16,50.23,21470215,VZ
11/25/16,50.67,8087235,VZ
11/28/16,51.12,15982434,VZ
11/29/16,50.96,11532765,VZ
11/30/16,49.9,20698891,VZ
12/1/16,49.87,12982813,VZ
12/2/16,49.81,10650716,VZ
12/5/16,49.75,13074713,VZ
12/6/16,50.36,13581523,VZ
12/7/16,51.38,16280568,VZ
12/8/16,51.13,11502897,VZ
12/9/16,51.49,10101462,VZ
12/12/16,51.76,16185213,VZ
12/13/16,52.36,12211522,VZ
12/14/16,51.63,19920424,VZ
12/15/16,51.81,13963553,VZ
12/16/16,52.27,21262525,VZ
12/19/16,52.91,13406960,VZ
12/20/16,53.12,10366942,VZ
12/21/16,52.97,9656718,VZ
12/22/16,53.65,11101456,VZ
12/23/16,53.68,7201173,VZ
12/27/16,53.64,6255400,VZ
12/28/16,53.44,6849472,VZ
12/29/16,53.74,7150762,VZ
12/30/16,53.38,12440847,VZ
1/3/17,54.58,22891725,VZ
1/4/17,54.52,18316075,VZ
1/5/17,54.64,13840590,VZ
1/6/17,53.26,15615037,VZ
1/9/17,52.68,14097190,VZ
1/10/17,52.76,11787399,VZ
1/11/17,52.46,16142843,VZ
1/12/17,52.68,11052102,VZ
1/13/17,52.55,9458660,VZ
1/17/17,52.74,11383490,VZ
1/18/17,52.25,12930855,VZ
1/19/17,52.36,13286142,VZ
1/20/17,52.72,15473748,VZ
1/23/17,52.41,15695475,VZ
1/24/17,50.12,43484680,VZ
1/25/17,49.77,30398594,VZ
1/26/17,49.12,37877112,VZ
1/27/17,49.6,18361579,VZ
1/30/17,49.37,12148701,VZ
1/31/17,49.01,16844160,VZ
2/1/17,48.39,26004051,VZ
2/2/17,48.28,17787157,VZ
2/3/17,48.58,15166438,VZ
2/6/17,48.03,16151442,VZ
2/7/17,48.04,12771905,VZ
2/8/17,48.37,13962834,VZ
2/9/17,48.81,13577346,VZ
2/10/17,48.98,12317356,VZ
2/13/17,48.55,18305342,VZ
2/14/17,48.27,20847187,VZ
2/15/17,48.08,19297054,VZ
2/16/17,48.46,18706949,VZ
2/17/17,49.19,23190659,VZ
2/21/17,49.43,19205958,VZ
2/22/17,49.67,13653423,VZ
2/23/17,50.31,16211994,VZ
2/24/17,50.6,14357936,VZ
2/27/17,49.94,14029458,VZ
2/28/17,49.63,17699168,VZ
3/1/17,49.81,16095603,VZ
3/2/17,49.98,10773372,VZ
3/3/17,50.09,11075118,VZ
3/6/17,50.03,10827336,VZ
3/7/17,49.44,12896873,VZ
3/8/17,49.16,14206492,VZ
3/9/17,49.28,10590012,VZ
3/10/17,49.35,11181598,VZ
3/13/17,49.47,10488812,VZ
3/14/17,49.36,8496589,VZ
3/15/17,50.14,12660774,VZ
3/16/17,50.04,10861242,VZ
3/17/17,50.39,21071260,VZ
3/20/17,50.24,9455972,VZ
3/21/17,50.16,15196517,VZ
3/22/17,49.71,14950443,VZ
3/23/17,49.64,9644949,VZ
3/24/17,49.68,9310665,VZ
3/27/17,49.14,13270862,VZ
3/28/17,49.3,12856251,VZ
3/29/17,49.13,11160787,VZ
3/30/17,49.06,11623010,VZ
3/31/17,48.75,19299124,VZ
4/3/17,49.18,14307412,VZ
4/4/17,49.31,8952835,VZ
4/5/17,49.02,14327569,VZ
4/6/17,48.43,18456149,VZ
4/7/17,48.66,17269451,VZ
4/10/17,48.54,10859384,VZ
4/11/17,48.7,13096177,VZ
4/12/17,48.92,10455754,VZ
4/13/17,48.62,9486987,VZ
4/17/17,48.81,10507780,VZ
4/18/17,49.22,19691292,VZ
4/19/17,48.94,18837325,VZ
4/20/17,48.41,30398242,VZ
4/21/17,47.25,31278325,VZ
4/24/17,47.05,23161886,VZ
4/25/17,46.7,30033457,VZ
4/26/17,47.36,29343781,VZ
4/27/17,46.67,16838540,VZ
4/28/17,45.91,25922757,VZ
5/1/17,45.88,14455200,VZ
5/2/17,45.91,13397799,VZ
5/3/17,46.15,19568103,VZ
5/4/17,45.88,20767163,VZ
5/5/17,46.69,17132991,VZ
5/8/17,46.63,15561716,VZ
5/9/17,46.42,14348978,VZ
5/10/17,46.38,12669607,VZ
5/11/17,46.02,12435758,VZ
5/12/17,45.84,14470852,VZ
5/15/17,45.38,20379653,VZ
5/16/17,45.31,14813517,VZ
5/17/17,44.48,21333481,VZ
5/18/17,45.04,15648717,VZ
5/19/17,45.42,12787845,VZ
5/22/17,45.48,9290107,VZ
5/23/17,45.48,8066343,VZ
5/24/17,45.04,15959059,VZ
5/25/17,45.31,11206448,VZ
5/26/17,45.32,5999937,VZ
5/30/17,46.2,16442303,VZ
5/31/17,46.64,22811121,VZ
6/1/17,46.51,14219353,VZ
6/2/17,46.44,18552764,VZ
6/5/17,46.37,8538222,VZ
6/6/17,46.44,11610504,VZ
6/7/17,46.5,8648592,VZ
6/8/17,46.19,11717751,VZ
6/9/17,46.72,11698849,VZ
6/12/17,47.19,18929146,VZ
6/13/17,46.46,15194584,VZ
6/14/17,46.69,9817572,VZ
6/15/17,46.64,10984057,VZ
6/16/17,46.63,22573927,VZ
6/19/17,46.57,9773509,VZ
6/20/17,45.94,16756119,VZ
6/21/17,45.41,15027226,VZ
6/22/17,45.42,10511308,VZ
6/23/17,45.39,10069733,VZ
6/26/17,45.75,10105473,VZ
6/27/17,44.84,20187152,VZ
6/28/17,44.84,18703647,VZ
6/29/17,44.41,17913019,VZ
6/30/17,44.66,13368940,VZ
7/3/17,45,9732120,VZ
7/5/17,44.65,14853432,VZ
7/6/17,43.52,16854256,VZ
7/7/17,43.48,12198485,VZ
7/10/17,43.2,12272539,VZ
7/11/17,42.89,13249510,VZ
7/12/17,43.22,11388866,VZ
7/13/17,43.49,12140474,VZ
7/14/17,43.56,11986824,VZ
7/17/17,43.66,10804830,VZ
7/18/17,43.36,15417053,VZ
7/19/17,43.45,13940767,VZ
7/20/17,44.22,19309115,VZ
7/21/17,44.23,11426562,VZ
7/24/17,43.71,11895234,VZ
7/25/17,43.98,9818802,VZ
7/26/17,44.4,19045166,VZ
7/27/17,47.81,44702494,VZ
7/28/17,47.94,25296508,VZ
7/31/17,48.4,28456827,VZ
8/1/17,48.89,33498183,VZ
8/2/17,48.21,19233446,VZ
8/3/17,48.61,15190098,VZ
8/4/17,48.91,13841720,VZ
8/7/17,48.86,10448725,VZ
8/8/17,48.6,10901236,VZ
8/9/17,48.22,18887110,VZ
8/10/17,48.02,13005210,VZ
8/11/17,48.06,10420529,VZ
8/14/17,48.78,11064636,VZ
8/15/17,48.48,11164785,VZ
8/16/17,48.41,9447047,VZ
8/17/17,47.89,10638043,VZ
8/18/17,47.69,16919130,VZ
8/21/17,48.14,10556849,VZ
8/22/17,48.35,11005501,VZ
8/23/17,48.28,8909187,VZ
8/24/17,48.31,8898226,VZ
8/25/17,48.68,9846677,VZ
8/28/17,48.61,6329391,VZ
8/29/17,48.51,6044054,VZ
8/30/17,48.12,10758395,VZ
8/31/17,47.97,14237666,VZ
9/1/17,47.92,11455202,VZ
9/5/17,47.36,10005052,VZ
9/6/17,46.91,14081939,VZ
9/7/17,46.2,16591072,VZ
9/8/17,46.11,14152041,VZ
9/11/17,46.3,11073655,VZ
9/12/17,46.79,11173160,VZ
9/13/17,47.25,12772690,VZ
9/14/17,47.18,11808457,VZ
9/15/17,47.86,24626478,VZ
9/18/17,48.09,18810166,VZ
9/19/17,49.34,30817991,VZ
9/20/17,49.48,18755912,VZ
9/21/17,48.94,14315783,VZ
9/22/17,49.9,20646413,VZ
9/25/17,49.9,13698567,VZ
9/26/17,49.51,12007462,VZ
9/27/17,49.51,14270770,VZ
9/28/17,49.41,8231789,VZ
9/29/17,49.49,13021697,VZ
10/2/17,49.36,9525757,VZ
10/3/17,49.85,10218605,VZ
10/4/17,49.9,9887485,VZ
10/5/17,49.77,12230644,VZ
10/6/17,48.81,13239635,VZ
10/9/17,49.05,10702938,VZ
10/10/17,49.14,10843879,VZ
10/11/17,48.86,10335092,VZ
10/12/17,48.35,17087942,VZ
10/13/17,47.86,20105054,VZ
10/16/17,48.09,10394675,VZ
10/17/17,48.4,14842814,VZ
10/18/17,48.65,20410445,VZ
10/19/17,49.21,29173869,VZ
10/20/17,49.53,16259580,VZ
10/23/17,48.99,15659974,VZ
10/24/17,48.94,11527916,VZ
10/25/17,48.66,17404153,VZ
10/26/17,48.89,14420059,VZ
10/27/17,48.87,12423443,VZ
10/30/17,47.83,24587436,VZ
10/31/17,47.87,15909969,VZ
11/1/17,47.83,11046583,VZ
11/2/17,47.46,13126910,VZ
11/3/17,47.42,8038202,VZ
11/6/17,45.53,36443257,VZ
11/7/17,45.57,25789586,VZ
11/8/17,45.46,17414813,VZ
11/9/17,45.07,20839313,VZ
11/10/17,44.88,17074952,VZ
11/13/17,44.75,16673922,VZ
11/14/17,44.22,20829858,VZ
11/15/17,44.11,15726458,VZ
11/16/17,44.77,13818031,VZ
11/17/17,45.42,18933241,VZ
11/20/17,46.2,18227389,VZ
11/21/17,46.18,13598018,VZ
11/22/17,47.1,15825110,VZ
11/24/17,47.01,5097203,VZ
11/27/17,47.66,17548285,VZ
11/28/17,48.82,20982501,VZ
11/29/17,49.9,31034535,VZ
11/30/17,50.89,33268492,VZ
12/1/17,51.25,23909026,VZ
12/4/17,51.72,19371014,VZ
12/5/17,50.92,17574132,VZ
12/6/17,50.68,17296644,VZ
12/7/17,50.42,11986747,VZ
12/8/17,51.09,13639852,VZ
12/11/17,51.84,13542530,VZ
12/12/17,53.19,22901150,VZ
12/13/17,52.89,17705487,VZ
12/14/17,52.34,18775429,VZ
12/15/17,52.67,28935598,VZ
12/18/17,53.25,15874323,VZ
12/19/17,52.83,14239492,VZ
12/20/17,52.77,11643501,VZ
12/21/17,53.01,12778136,VZ
12/22/17,53.19,13657808,VZ
12/26/17,53.22,6595751,VZ
12/27/17,53.28,8361890,VZ
12/28/17,53.43,6726276,VZ
12/29/17,52.93,9994742,VZ
1/2/18,53.53,16045345,VZ
1/3/18,52.43,16662400,VZ
1/4/18,52.6,12062821,VZ
1/5/18,52.48,13348863,VZ
1/8/18,52.39,16212689,VZ
1/9/18,51.61,14677833,VZ
1/10/18,51.69,12593385,VZ
1/11/18,52.11,15568207,VZ
1/12/18,51.86,17673664,VZ
1/16/18,51.66,14739183,VZ
1/17/18,51.72,11591459,VZ
1/18/18,51.55,29442552,VZ
1/19/18,51.91,23761297,VZ
1/22/18,53.46,27691346,VZ
1/23/18,53.23,33000480,VZ
1/24/18,54.22,21080439,VZ
1/25/18,54.29,18638689,VZ
1/26/18,54.72,13077557,VZ
1/29/18,54.13,17052645,VZ
1/30/18,53.9,15401453,VZ
1/31/18,54.07,17826960,VZ
2/1/18,54.3,18646097,VZ
2/2/18,52.98,15574016,VZ
2/5/18,50.5,22239589,VZ
2/6/18,50.83,34543947,VZ
2/7/18,51.01,16066607,VZ
2/8/13,39.45,12913800,V
2/11/13,39.0825,11032112,V
2/12/13,39.2,9805312,V
2/13/13,38.6925,13915520,V
2/14/13,38.995,12760368,V
2/15/13,39.4975,17891168,V
2/19/13,39.4025,13209680,V
2/20/13,38.855,15688968,V
2/21/13,39.36,14220580,V
2/22/13,39.8575,11737004,V
2/25/13,38.9725,11177204,V
2/26/13,39.4575,11355204,V
2/27/13,39.9675,8317656,V
2/28/13,39.66,11231148,V
3/1/13,39.52,13212916,V
3/4/13,39.875,6569720,V
3/5/13,40.0725,10267472,V
3/6/13,40.265,7515924,V
3/7/13,40.1275,8687144,V
3/8/13,40.1675,9574364,V
3/11/13,40.295,6741784,V
3/12/13,39.95,8340716,V
3/13/13,39.8425,11021016,V
3/14/13,40.165,14859112,V
3/15/13,39.6375,17615660,V
3/18/13,39.5175,15163892,V
3/19/13,39,17599860,V
3/20/13,39.8325,16070016,V
3/21/13,39.45,14883172,V
3/22/13,40.0225,18748648,V
3/25/13,41,19331340,V
3/26/13,41.865,17267556,V
3/27/13,42.165,13371644,V
3/28/13,42.46,12458428,V
4/1/13,41.8375,13236436,V
4/2/13,41.9875,9578152,V
4/3/13,41.1875,16624688,V
4/4/13,41.62,8903828,V
4/5/13,41.29,7962988,V
4/8/13,41.5725,6125312,V
4/9/13,41.1875,6005468,V
4/10/13,41.7475,8996936,V
4/11/13,41.905,6493196,V
4/12/13,41.4375,7076436,V
4/15/13,40.3225,10773268,V
4/16/13,41.1775,10096152,V
4/17/13,40.5575,9543540,V
4/18/13,40.3525,21010624,V
4/19/13,40.99,7621504,V
4/22/13,40.8825,5403332,V
4/23/13,41.415,6324076,V
4/24/13,41.765,7447196,V
4/25/13,42.19,9335380,V
4/26/13,41.8075,6127132,V
4/29/13,41.975,10692968,V
4/30/13,42.115,12166080,V
5/1/13,41.505,12244060,V
5/2/13,43.85,30676084,V
5/3/13,44.885,15026356,V
5/6/13,44.7225,13067040,V
5/7/13,44.9475,11876096,V
5/8/13,44.815,14448868,V
5/9/13,44.645,11500984,V
5/10/13,44.6875,13840184,V
5/13/13,44.7325,12479684,V
5/14/13,45.08,16076624,V
5/15/13,45.44,13622964,V
5/16/13,44.95,9912028,V
5/17/13,46.1425,13248752,V
5/20/13,45.4025,21191732,V
5/21/13,45.3875,13429516,V
5/22/13,45.035,19565244,V
5/23/13,44.525,16836868,V
5/24/13,45.1125,12306180,V
5/28/13,45.0075,9932496,V
5/29/13,44.535,7490024,V
5/30/13,45.2575,9627708,V
5/31/13,44.535,12515232,V
6/3/13,45.0475,15235436,V
6/4/13,45.05,13528012,V
6/5/13,44.305,12176748,V
6/6/13,44.8375,14665524,V
6/7/13,44.985,13898416,V
6/10/13,45.5825,13784812,V
6/11/13,44.915,7856292,V
6/12/13,44.7875,9994624,V
6/13/13,45.5625,9757420,V
6/14/13,45.2325,7426984,V
6/17/13,45.5875,14778992,V
6/18/13,46.0025,7578924,V
6/19/13,45.6575,12220712,V
6/20/13,44.615,15536572,V
6/21/13,44.875,17923692,V
6/24/13,44.5675,15527364,V
6/25/13,45.1175,12721904,V
6/26/13,45.6625,10393064,V
6/27/13,46.065,11102128,V
6/28/13,45.6875,12658668,V
7/1/13,46.305,11615672,V
7/2/13,46.31,8754560,V
7/3/13,46.76,4532928,V
7/5/13,47.6975,8504916,V
7/8/13,47.025,16994740,V
7/9/13,46.8,23331236,V
7/10/13,46.675,15690728,V
7/11/13,47.49,14237072,V
7/12/13,47.68,7790640,V
7/15/13,47.5625,14528948,V
7/16/13,47.345,7509664,V
7/17/13,47.41,11118004,V
7/18/13,47.7525,5936680,V
7/19/13,47.48,9051228,V
7/22/13,47.805,7930144,V
7/23/13,47.145,11706188,V
7/24/13,46.6875,13990840,V
7/25/13,48.6525,21922972,V
7/26/13,48.3,8709024,V
7/29/13,47.9925,5776980,V
7/30/13,47.86,13911236,V
7/31/13,44.2525,90034484,V
8/1/13,44.7925,74268860,V
8/2/13,46,21607084,V
8/5/13,46.135,11479412,V
8/6/13,45.7225,19986932,V
8/7/13,45.3475,15560284,V
8/8/13,45.195,9626704,V
8/9/13,44.9525,10028272,V
8/12/13,44.94,13622468,V
8/13/13,44.8075,11407020,V
8/14/13,44.5875,15339828,V
8/15/13,43.4825,17288460,V
8/16/13,43.2825,12612420,V
8/19/13,43.745,11982012,V
8/20/13,43.305,14135724,V
8/21/13,44.5975,30930940,V
8/22/13,44.73,10586888,V
8/23/13,44.775,9808584,V
8/26/13,43.75,13779620,V
8/27/13,43.5425,12756844,V
8/28/13,43.8025,15672060,V
8/29/13,43.8425,9404832,V
8/30/13,43.605,9886588,V
9/3/13,44.255,12551628,V
9/4/13,44.0475,9753136,V
9/5/13,44.0525,7406820,V
